%Arquivo de dados
%tempo[s],Valor[A]
0.016953,1.077356
0.016954,1.081104
0.016955,1.084852
0.016956,1.088599
0.016957,1.092347
0.016958,1.096094
0.016959,1.099841
0.016960,1.103588
0.016961,1.107335
0.016962,1.111082
0.016963,1.114828
0.016964,1.118574
0.016965,1.122321
0.016966,1.126067
0.016967,1.129812
0.016968,1.133558
0.016969,1.137304
0.016970,1.141049
0.016971,1.144794
0.016972,1.148539
0.016973,1.152284
0.016974,1.156029
0.016975,1.159773
0.016976,1.163518
0.016977,1.167262
0.016978,1.171006
0.016979,1.174750
0.016980,1.178494
0.016981,1.182237
0.016982,1.185981
0.016983,1.189724
0.016984,1.193467
0.016985,1.197210
0.016986,1.200953
0.016987,1.204695
0.016988,1.208437
0.016989,1.212180
0.016990,1.215922
0.016991,1.219664
0.016992,1.223405
0.016993,1.227147
0.016994,1.230888
0.016995,1.234629
0.016996,1.238370
0.016997,1.242111
0.016998,1.245852
0.016999,1.249592
0.017000,1.253332
0.017001,1.257072
0.017002,1.260812
0.017003,1.264552
0.017004,1.268292
0.017005,1.272031
0.017006,1.275770
0.017007,1.279509
0.017008,1.283248
0.017009,1.286987
0.017010,1.290725
0.017011,1.294463
0.017012,1.298202
0.017013,1.301939
0.017014,1.305677
0.017015,1.309415
0.017016,1.313152
0.017017,1.316889
0.017018,1.320626
0.017019,1.324363
0.017020,1.328100
0.017021,1.331836
0.017022,1.335572
0.017023,1.339308
0.017024,1.343044
0.017025,1.346780
0.017026,1.350515
0.017027,1.354251
0.017028,1.357986
0.017029,1.361721
0.017030,1.365455
0.017031,1.369190
0.017032,1.372924
0.017033,1.376658
0.017034,1.380392
0.017035,1.384126
0.017036,1.387859
0.017037,1.391593
0.017038,1.395326
0.017039,1.399059
0.017040,1.402792
0.017041,1.406524
0.017042,1.410256
0.017043,1.413989
0.017044,1.417720
0.017045,1.421452
0.017046,1.425184
0.017047,1.428915
0.017048,1.432646
0.017049,1.436377
0.017050,1.440108
0.017051,1.443838
0.017052,1.447569
0.017053,1.451299
0.017054,1.455029
0.017055,1.458758
0.017056,1.462488
0.017057,1.466217
0.017058,1.469946
0.017059,1.473675
0.017060,1.477404
0.017061,1.481132
0.017062,1.484860
0.017063,1.488588
0.017064,1.492316
0.017065,1.496044
0.017066,1.499771
0.017067,1.503498
0.017068,1.507225
0.017069,1.510952
0.017070,1.514678
0.017071,1.518405
0.017072,1.522131
0.017073,1.525857
0.017074,1.529582
0.017075,1.533308
0.017076,1.537033
0.017077,1.540758
0.017078,1.544483
0.017079,1.548207
0.017080,1.551932
0.017081,1.555656
0.017082,1.559380
0.017083,1.563103
0.017084,1.566827
0.017085,1.570550
0.017086,1.574273
0.017087,1.577996
0.017088,1.581719
0.017089,1.585441
0.017090,1.589163
0.017091,1.592885
0.017092,1.596607
0.017093,1.600328
0.017094,1.604049
0.017095,1.607770
0.017096,1.611491
0.017097,1.615211
0.017098,1.618932
0.017099,1.622652
0.017100,1.626372
0.017101,1.630091
0.017102,1.633811
0.017103,1.637530
0.017104,1.641249
0.017105,1.644967
0.017106,1.648686
0.017107,1.652404
0.017108,1.656122
0.017109,1.659840
0.017110,1.663557
0.017111,1.667274
0.017112,1.670991
0.017113,1.674708
0.017114,1.678425
0.017115,1.682141
0.017116,1.685857
0.017117,1.689573
0.017118,1.693289
0.017119,1.697004
0.017120,1.700719
0.017121,1.704434
0.017122,1.708149
0.017123,1.711863
0.017124,1.715577
0.017125,1.719291
0.017126,1.723005
0.017127,1.726718
0.017128,1.730431
0.017129,1.734144
0.017130,1.737857
0.017131,1.741569
0.017132,1.745281
0.017133,1.748993
0.017134,1.752705
0.017135,1.756416
0.017136,1.760128
0.017137,1.763839
0.017138,1.767549
0.017139,1.771260
0.017140,1.774970
0.017141,1.778680
0.017142,1.782389
0.017143,1.786099
0.017144,1.789808
0.017145,1.793517
0.017146,1.797226
0.017147,1.800934
0.017148,1.804642
0.017149,1.808350
0.017150,1.812058
0.017151,1.815765
0.017152,1.819472
0.017153,1.823179
0.017154,1.826886
0.017155,1.830592
0.017156,1.834298
0.017157,1.838004
0.017158,1.841709
0.017159,1.845415
0.017160,1.849120
0.017161,1.852824
0.017162,1.856529
0.017163,1.860233
0.017164,1.863937
0.017165,1.867641
0.017166,1.871344
0.017167,1.875048
0.017168,1.878750
0.017169,1.882453
0.017170,1.886155
0.017171,1.889858
0.017172,1.893559
0.017173,1.897261
0.017174,1.900962
0.017175,1.904663
0.017176,1.908364
0.017177,1.912065
0.017178,1.915765
0.017179,1.919465
0.017180,1.923164
0.017181,1.926864
0.017182,1.930563
0.017183,1.934262
0.017184,1.937960
0.017185,1.941659
0.017186,1.945357
0.017187,1.949054
0.017188,1.952752
0.017189,1.956449
0.017190,1.960146
0.017191,1.963843
0.017192,1.967539
0.017193,1.971235
0.017194,1.974931
0.017195,1.978626
0.017196,1.982322
0.017197,1.986017
0.017198,1.989711
0.017199,1.993406
0.017200,1.997100
0.017201,2.000794
0.017202,2.004487
0.017203,2.008180
0.017204,2.011873
0.017205,2.015566
0.017206,2.019258
0.017207,2.022951
0.017208,2.026642
0.017209,2.030334
0.017210,2.034025
0.017211,2.037716
0.017212,2.041407
0.017213,2.045097
0.017214,2.048787
0.017215,2.052477
0.017216,2.056167
0.017217,2.059856
0.017218,2.063545
0.017219,2.067233
0.017220,2.070922
0.017221,2.074610
0.017222,2.078297
0.017223,2.081985
0.017224,2.085672
0.017225,2.089359
0.017226,2.093045
0.017227,2.096732
0.017228,2.100418
0.017229,2.104103
0.017230,2.107789
0.017231,2.111474
0.017232,2.115159
0.017233,2.118843
0.017234,2.122527
0.017235,2.126211
0.017236,2.129895
0.017237,2.133578
0.017238,2.137261
0.017239,2.140943
0.017240,2.144626
0.017241,2.148308
0.017242,2.151990
0.017243,2.155671
0.017244,2.159352
0.017245,2.163033
0.017246,2.166713
0.017247,2.170394
0.017248,2.174074
0.017249,2.177753
0.017250,2.181432
0.017251,2.185111
0.017252,2.188790
0.017253,2.192468
0.017254,2.196146
0.017255,2.199824
0.017256,2.203502
0.017257,2.207179
0.017258,2.210855
0.017259,2.214532
0.017260,2.218208
0.017261,2.221884
0.017262,2.225559
0.017263,2.229235
0.017264,2.232909
0.017265,2.236584
0.017266,2.240258
0.017267,2.243932
0.017268,2.247606
0.017269,2.251279
0.017270,2.254952
0.017271,2.258625
0.017272,2.262297
0.017273,2.265969
0.017274,2.269641
0.017275,2.273312
0.017276,2.276983
0.017277,2.280654
0.017278,2.284324
0.017279,2.287994
0.017280,2.291664
0.017281,2.295334
0.017282,2.299003
0.017283,2.302671
0.017284,2.306340
0.017285,2.310008
0.017286,2.313676
0.017287,2.317343
0.017288,2.321010
0.017289,2.324677
0.017290,2.328344
0.017291,2.332010
0.017292,2.335676
0.017293,2.339341
0.017294,2.343006
0.017295,2.346671
0.017296,2.350335
0.017297,2.354000
0.017298,2.357663
0.017299,2.361327
0.017300,2.364990
0.017301,2.368653
0.017302,2.372315
0.017303,2.375977
0.017304,2.379639
0.017305,2.383301
0.017306,2.386962
0.017307,2.390622
0.017308,2.394283
0.017309,2.397943
0.017310,2.401603
0.017311,2.405262
0.017312,2.408921
0.017313,2.412580
0.017314,2.416238
0.017315,2.419896
0.017316,2.423554
0.017317,2.427211
0.017318,2.430868
0.017319,2.434525
0.017320,2.438181
0.017321,2.441837
0.017322,2.445493
0.017323,2.449148
0.017324,2.452803
0.017325,2.456458
0.017326,2.460112
0.017327,2.463766
0.017328,2.467419
0.017329,2.471073
0.017330,2.474725
0.017331,2.478378
0.017332,2.482030
0.017333,2.485682
0.017334,2.489333
0.017335,2.492984
0.017336,2.496635
0.017337,2.500285
0.017338,2.503935
0.017339,2.507585
0.017340,2.511234
0.017341,2.514883
0.017342,2.518532
0.017343,2.522180
0.017344,2.525828
0.017345,2.529475
0.017346,2.533122
0.017347,2.536769
0.017348,2.540416
0.017349,2.544062
0.017350,2.547707
0.017351,2.551353
0.017352,2.554998
0.017353,2.558642
0.017354,2.562286
0.017355,2.565930
0.017356,2.569574
0.017357,2.573217
0.017358,2.576860
0.017359,2.580502
0.017360,2.584144
0.017361,2.587786
0.017362,2.591427
0.017363,2.595068
0.017364,2.598709
0.017365,2.602349
0.017366,2.605989
0.017367,2.609628
0.017368,2.613267
0.017369,2.616906
0.017370,2.620544
0.017371,2.624182
0.017372,2.627820
0.017373,2.631457
0.017374,2.635094
0.017375,2.638730
0.017376,2.642367
0.017377,2.646002
0.017378,2.649638
0.017379,2.653273
0.017380,2.656907
0.017381,2.660542
0.017382,2.664175
0.017383,2.667809
0.017384,2.671442
0.017385,2.675075
0.017386,2.678707
0.017387,2.682339
0.017388,2.685970
0.017389,2.689602
0.017390,2.693232
0.017391,2.696863
0.017392,2.700493
0.017393,2.704123
0.017394,2.707752
0.017395,2.711381
0.017396,2.715009
0.017397,2.718637
0.017398,2.722265
0.017399,2.725892
0.017400,2.729519
0.017401,2.733146
0.017402,2.736772
0.017403,2.740398
0.017404,2.744023
0.017405,2.747648
0.017406,2.751273
0.017407,2.754897
0.017408,2.758521
0.017409,2.762144
0.017410,2.765767
0.017411,2.769390
0.017412,2.773012
0.017413,2.776634
0.017414,2.780256
0.017415,2.783877
0.017416,2.787497
0.017417,2.791118
0.017418,2.794738
0.017419,2.798357
0.017420,2.801976
0.017421,2.805595
0.017422,2.809213
0.017423,2.812831
0.017424,2.816449
0.017425,2.820066
0.017426,2.823682
0.017427,2.827299
0.017428,2.830915
0.017429,2.834530
0.017430,2.838145
0.017431,2.841760
0.017432,2.845374
0.017433,2.848988
0.017434,2.852602
0.017435,2.856215
0.017436,2.859827
0.017437,2.863440
0.017438,2.867051
0.017439,2.870663
0.017440,2.874274
0.017441,2.877885
0.017442,2.881495
0.017443,2.885105
0.017444,2.888714
0.017445,2.892323
0.017446,2.895931
0.017447,2.899540
0.017448,2.903147
0.017449,2.906755
0.017450,2.910362
0.017451,2.913968
0.017452,2.917574
0.017453,2.921180
0.017454,2.924785
0.017455,2.928390
0.017456,2.931995
0.017457,2.935599
0.017458,2.939202
0.017459,2.942805
0.017460,2.946408
0.017461,2.950010
0.017462,2.953612
0.017463,2.957214
0.017464,2.960815
0.017465,2.964416
0.017466,2.968016
0.017467,2.971616
0.017468,2.975215
0.017469,2.978814
0.017470,2.982413
0.017471,2.986011
0.017472,2.989608
0.017473,2.993206
0.017474,2.996803
0.017475,3.000399
0.017476,3.003995
0.017477,3.007591
0.017478,3.011186
0.017479,3.014781
0.017480,3.018375
0.017481,3.021969
0.017482,3.025562
0.017483,3.029155
0.017484,3.032748
0.017485,3.036340
0.017486,3.039932
0.017487,3.043523
0.017488,3.047114
0.017489,3.050704
0.017490,3.054294
0.017491,3.057884
0.017492,3.061473
0.017493,3.065061
0.017494,3.068650
0.017495,3.072237
0.017496,3.075825
0.017497,3.079412
0.017498,3.082998
0.017499,3.086584
0.017500,3.090170
0.017501,3.093755
0.017502,3.097340
0.017503,3.100924
0.017504,3.104508
0.017505,3.108091
0.017506,3.111674
0.017507,3.115257
0.017508,3.118839
0.017509,3.122421
0.017510,3.126002
0.017511,3.129583
0.017512,3.133163
0.017513,3.136743
0.017514,3.140322
0.017515,3.143901
0.017516,3.147480
0.017517,3.151058
0.017518,3.154635
0.017519,3.158213
0.017520,3.161789
0.017521,3.165366
0.017522,3.168942
0.017523,3.172517
0.017524,3.176092
0.017525,3.179666
0.017526,3.183240
0.017527,3.186814
0.017528,3.190387
0.017529,3.193960
0.017530,3.197532
0.017531,3.201104
0.017532,3.204675
0.017533,3.208246
0.017534,3.211816
0.017535,3.215386
0.017536,3.218956
0.017537,3.222525
0.017538,3.226093
0.017539,3.229661
0.017540,3.233229
0.017541,3.236796
0.017542,3.240363
0.017543,3.243929
0.017544,3.247495
0.017545,3.251060
0.017546,3.254625
0.017547,3.258190
0.017548,3.261754
0.017549,3.265317
0.017550,3.268880
0.017551,3.272443
0.017552,3.276005
0.017553,3.279567
0.017554,3.283128
0.017555,3.286688
0.017556,3.290249
0.017557,3.293809
0.017558,3.297368
0.017559,3.300927
0.017560,3.304485
0.017561,3.308043
0.017562,3.311600
0.017563,3.315157
0.017564,3.318714
0.017565,3.322270
0.017566,3.325825
0.017567,3.329380
0.017568,3.332935
0.017569,3.336489
0.017570,3.340043
0.017571,3.343596
0.017572,3.347149
0.017573,3.350701
0.017574,3.354253
0.017575,3.357804
0.017576,3.361355
0.017577,3.364905
0.017578,3.368455
0.017579,3.372004
0.017580,3.375553
0.017581,3.379101
0.017582,3.382649
0.017583,3.386197
0.017584,3.389744
0.017585,3.393290
0.017586,3.396836
0.017587,3.400382
0.017588,3.403927
0.017589,3.407471
0.017590,3.411015
0.017591,3.414559
0.017592,3.418102
0.017593,3.421645
0.017594,3.425187
0.017595,3.428728
0.017596,3.432270
0.017597,3.435810
0.017598,3.439350
0.017599,3.442890
0.017600,3.446429
0.017601,3.449968
0.017602,3.453506
0.017603,3.457044
0.017604,3.460581
0.017605,3.464118
0.017606,3.467654
0.017607,3.471190
0.017608,3.474725
0.017609,3.478260
0.017610,3.481794
0.017611,3.485328
0.017612,3.488861
0.017613,3.492394
0.017614,3.495926
0.017615,3.499458
0.017616,3.502989
0.017617,3.506520
0.017618,3.510050
0.017619,3.513580
0.017620,3.517109
0.017621,3.520638
0.017622,3.524167
0.017623,3.527694
0.017624,3.531222
0.017625,3.534748
0.017626,3.538275
0.017627,3.541801
0.017628,3.545326
0.017629,3.548851
0.017630,3.552375
0.017631,3.555899
0.017632,3.559422
0.017633,3.562945
0.017634,3.566467
0.017635,3.569989
0.017636,3.573510
0.017637,3.577031
0.017638,3.580551
0.017639,3.584071
0.017640,3.587590
0.017641,3.591108
0.017642,3.594627
0.017643,3.598144
0.017644,3.601661
0.017645,3.605178
0.017646,3.608694
0.017647,3.612210
0.017648,3.615725
0.017649,3.619240
0.017650,3.622754
0.017651,3.626267
0.017652,3.629780
0.017653,3.633293
0.017654,3.636805
0.017655,3.640316
0.017656,3.643827
0.017657,3.647338
0.017658,3.650848
0.017659,3.654357
0.017660,3.657866
0.017661,3.661374
0.017662,3.664882
0.017663,3.668390
0.017664,3.671897
0.017665,3.675403
0.017666,3.678909
0.017667,3.682414
0.017668,3.685919
0.017669,3.689423
0.017670,3.692927
0.017671,3.696430
0.017672,3.699932
0.017673,3.703434
0.017674,3.706936
0.017675,3.710437
0.017676,3.713938
0.017677,3.717438
0.017678,3.720937
0.017679,3.724436
0.017680,3.727934
0.017681,3.731432
0.017682,3.734930
0.017683,3.738427
0.017684,3.741923
0.017685,3.745419
0.017686,3.748914
0.017687,3.752409
0.017688,3.755903
0.017689,3.759396
0.017690,3.762889
0.017691,3.766382
0.017692,3.769874
0.017693,3.773366
0.017694,3.776857
0.017695,3.780347
0.017696,3.783837
0.017697,3.787326
0.017698,3.790815
0.017699,3.794303
0.017700,3.797791
0.017701,3.801278
0.017702,3.804765
0.017703,3.808251
0.017704,3.811736
0.017705,3.815221
0.017706,3.818706
0.017707,3.822190
0.017708,3.825673
0.017709,3.829156
0.017710,3.832638
0.017711,3.836120
0.017712,3.839601
0.017713,3.843082
0.017714,3.846562
0.017715,3.850042
0.017716,3.853521
0.017717,3.856999
0.017718,3.860477
0.017719,3.863955
0.017720,3.867432
0.017721,3.870908
0.017722,3.874384
0.017723,3.877859
0.017724,3.881333
0.017725,3.884807
0.017726,3.888281
0.017727,3.891754
0.017728,3.895226
0.017729,3.898698
0.017730,3.902170
0.017731,3.905640
0.017732,3.909111
0.017733,3.912580
0.017734,3.916049
0.017735,3.919518
0.017736,3.922986
0.017737,3.926453
0.017738,3.929920
0.017739,3.933386
0.017740,3.936852
0.017741,3.940317
0.017742,3.943782
0.017743,3.947246
0.017744,3.950710
0.017745,3.954173
0.017746,3.957635
0.017747,3.961097
0.017748,3.964558
0.017749,3.968019
0.017750,3.971479
0.017751,3.974938
0.017752,3.978397
0.017753,3.981856
0.017754,3.985314
0.017755,3.988771
0.017756,3.992228
0.017757,3.995684
0.017758,3.999140
0.017759,4.002595
0.017760,4.006049
0.017761,4.009503
0.017762,4.012956
0.017763,4.016409
0.017764,4.019861
0.017765,4.023313
0.017766,4.026764
0.017767,4.030214
0.017768,4.033664
0.017769,4.037114
0.017770,4.040562
0.017771,4.044011
0.017772,4.047458
0.017773,4.050905
0.017774,4.054352
0.017775,4.057798
0.017776,4.061243
0.017777,4.064688
0.017778,4.068132
0.017779,4.071575
0.017780,4.075018
0.017781,4.078461
0.017782,4.081903
0.017783,4.085344
0.017784,4.088784
0.017785,4.092225
0.017786,4.095664
0.017787,4.099103
0.017788,4.102541
0.017789,4.105979
0.017790,4.109416
0.017791,4.112853
0.017792,4.116289
0.017793,4.119724
0.017794,4.123159
0.017795,4.126593
0.017796,4.130027
0.017797,4.133460
0.017798,4.136893
0.017799,4.140324
0.017800,4.143756
0.017801,4.147187
0.017802,4.150617
0.017803,4.154046
0.017804,4.157475
0.017805,4.160904
0.017806,4.164331
0.017807,4.167758
0.017808,4.171185
0.017809,4.174611
0.017810,4.178036
0.017811,4.181461
0.017812,4.184885
0.017813,4.188309
0.017814,4.191732
0.017815,4.195155
0.017816,4.198576
0.017817,4.201998
0.017818,4.205418
0.017819,4.208838
0.017820,4.212258
0.017821,4.215677
0.017822,4.219095
0.017823,4.222512
0.017824,4.225930
0.017825,4.229346
0.017826,4.232762
0.017827,4.236177
0.017828,4.239592
0.017829,4.243006
0.017830,4.246419
0.017831,4.249832
0.017832,4.253244
0.017833,4.256656
0.017834,4.260067
0.017835,4.263477
0.017836,4.266887
0.017837,4.270296
0.017838,4.273705
0.017839,4.277113
0.017840,4.280520
0.017841,4.283927
0.017842,4.287333
0.017843,4.290739
0.017844,4.294144
0.017845,4.297548
0.017846,4.300952
0.017847,4.304355
0.017848,4.307757
0.017849,4.311159
0.017850,4.314560
0.017851,4.317961
0.017852,4.321361
0.017853,4.324761
0.017854,4.328159
0.017855,4.331558
0.017856,4.334955
0.017857,4.338352
0.017858,4.341749
0.017859,4.345144
0.017860,4.348539
0.017861,4.351934
0.017862,4.355328
0.017863,4.358721
0.017864,4.362114
0.017865,4.365506
0.017866,4.368897
0.017867,4.372288
0.017868,4.375678
0.017869,4.379068
0.017870,4.382456
0.017871,4.385845
0.017872,4.389232
0.017873,4.392619
0.017874,4.396006
0.017875,4.399392
0.017876,4.402777
0.017877,4.406161
0.017878,4.409545
0.017879,4.412929
0.017880,4.416311
0.017881,4.419693
0.017882,4.423075
0.017883,4.426456
0.017884,4.429836
0.017885,4.433215
0.017886,4.436594
0.017887,4.439972
0.017888,4.443350
0.017889,4.446727
0.017890,4.450103
0.017891,4.453479
0.017892,4.456854
0.017893,4.460229
0.017894,4.463602
0.017895,4.466976
0.017896,4.470348
0.017897,4.473720
0.017898,4.477091
0.017899,4.480462
0.017900,4.483832
0.017901,4.487202
0.017902,4.490570
0.017903,4.493938
0.017904,4.497306
0.017905,4.500673
0.017906,4.504039
0.017907,4.507404
0.017908,4.510769
0.017909,4.514134
0.017910,4.517497
0.017911,4.520860
0.017912,4.524223
0.017913,4.527584
0.017914,4.530945
0.017915,4.534306
0.017916,4.537666
0.017917,4.541025
0.017918,4.544383
0.017919,4.547741
0.017920,4.551098
0.017921,4.554455
0.017922,4.557811
0.017923,4.561166
0.017924,4.564520
0.017925,4.567874
0.017926,4.571228
0.017927,4.574580
0.017928,4.577932
0.017929,4.581284
0.017930,4.584634
0.017931,4.587984
0.017932,4.591334
0.017933,4.594683
0.017934,4.598031
0.017935,4.601378
0.017936,4.604725
0.017937,4.608071
0.017938,4.611416
0.017939,4.614761
0.017940,4.618105
0.017941,4.621449
0.017942,4.624792
0.017943,4.628134
0.017944,4.631475
0.017945,4.634816
0.017946,4.638157
0.017947,4.641496
0.017948,4.644835
0.017949,4.648173
0.017950,4.651511
0.017951,4.654848
0.017952,4.658184
0.017953,4.661520
0.017954,4.664854
0.017955,4.668189
0.017956,4.671522
0.017957,4.674855
0.017958,4.678188
0.017959,4.681519
0.017960,4.684850
0.017961,4.688180
0.017962,4.691510
0.017963,4.694839
0.017964,4.698167
0.017965,4.701495
0.017966,4.704822
0.017967,4.708148
0.017968,4.711474
0.017969,4.714799
0.017970,4.718123
0.017971,4.721446
0.017972,4.724769
0.017973,4.728092
0.017974,4.731413
0.017975,4.734734
0.017976,4.738054
0.017977,4.741374
0.017978,4.744693
0.017979,4.748011
0.017980,4.751328
0.017981,4.754645
0.017982,4.757962
0.017983,4.761277
0.017984,4.764592
0.017985,4.767906
0.017986,4.771219
0.017987,4.774532
0.017988,4.777844
0.017989,4.781156
0.017990,4.784467
0.017991,4.787777
0.017992,4.791086
0.017993,4.794395
0.017994,4.797703
0.017995,4.801010
0.017996,4.804317
0.017997,4.807623
0.017998,4.810928
0.017999,4.814233
0.018000,4.817537
0.018001,4.820840
0.018002,4.824143
0.018003,4.827444
0.018004,4.830746
0.018005,4.834046
0.018006,4.837346
0.018007,4.840645
0.018008,4.843944
0.018009,4.847241
0.018010,4.850538
0.018011,4.853835
0.018012,4.857130
0.018013,4.860425
0.018014,4.863720
0.018015,4.867013
0.018016,4.870306
0.018017,4.873599
0.018018,4.876890
0.018019,4.880181
0.018020,4.883471
0.018021,4.886761
0.018022,4.890049
0.018023,4.893337
0.018024,4.896625
0.018025,4.899912
0.018026,4.903198
0.018027,4.906483
0.018028,4.909767
0.018029,4.913051
0.018030,4.916334
0.018031,4.919617
0.018032,4.922899
0.018033,4.926180
0.018034,4.929460
0.018035,4.932740
0.018036,4.936019
0.018037,4.939297
0.018038,4.942575
0.018039,4.945852
0.018040,4.949128
0.018041,4.952403
0.018042,4.955678
0.018043,4.958952
0.018044,4.962226
0.018045,4.965498
0.018046,4.968770
0.018047,4.972042
0.018048,4.975312
0.018049,4.978582
0.018050,4.981851
0.018051,4.985119
0.018052,4.988387
0.018053,4.991654
0.018054,4.994921
0.018055,4.998186
0.018056,5.001451
0.018057,5.004715
0.018058,5.007979
0.018059,5.011241
0.018060,5.014503
0.018061,5.017765
0.018062,5.021025
0.018063,5.024285
0.018064,5.027544
0.018065,5.030803
0.018066,5.034061
0.018067,5.037318
0.018068,5.040574
0.018069,5.043830
0.018070,5.047084
0.018071,5.050339
0.018072,5.053592
0.018073,5.056845
0.018074,5.060097
0.018075,5.063348
0.018076,5.066599
0.018077,5.069849
0.018078,5.073098
0.018079,5.076346
0.018080,5.079594
0.018081,5.082841
0.018082,5.086087
0.018083,5.089332
0.018084,5.092577
0.018085,5.095821
0.018086,5.099065
0.018087,5.102307
0.018088,5.105549
0.018089,5.108790
0.018090,5.112031
0.018091,5.115271
0.018092,5.118510
0.018093,5.121748
0.018094,5.124985
0.018095,5.128222
0.018096,5.131458
0.018097,5.134694
0.018098,5.137928
0.018099,5.141162
0.018100,5.144395
